CBSA Code,MSA_Name,Div Code,Metropolitan Division Name,FIPS,State,Component Name,Component Type
10180,"Abilene, TX MSA",,,48059,TX,Callahan,County
10180,"Abilene, TX MSA",,,48253,TX,Jones,County
10180,"Abilene, TX MSA",,,48441,TX,Taylor,County
10380,"Aguadilla-Isabela-San Sebastián, PR MSA",,,72003,PR,Aguada ,Municipio
10380,"Aguadilla-Isabela-San Sebastián, PR MSA",,,72005,PR,Aguadilla ,Municipio
10380,"Aguadilla-Isabela-San Sebastián, PR MSA",,,72011,PR,Añasco ,Municipio
10380,"Aguadilla-Isabela-San Sebastián, PR MSA",,,72071,PR,Isabela ,Municipio
10380,"Aguadilla-Isabela-San Sebastián, PR MSA",,,72081,PR,Lares ,Municipio
10380,"Aguadilla-Isabela-San Sebastián, PR MSA",,,72099,PR,Moca ,Municipio
10380,"Aguadilla-Isabela-San Sebastián, PR MSA",,,72117,PR,Rincón ,Municipio
10380,"Aguadilla-Isabela-San Sebastián, PR MSA",,,72131,PR,San Sebastián ,Municipio
10420,"Akron, OH MSA",,,39133,OH,Portage,County
10420,"Akron, OH MSA",,,39153,OH,Summit,County
10500,"Albany, GA MSA",,,13007,GA,Baker,County
10500,"Albany, GA MSA",,,13095,GA,Dougherty,County
10500,"Albany, GA MSA",,,13177,GA,Lee,County
10500,"Albany, GA MSA",,,13273,GA,Terrell,County
10500,"Albany, GA MSA",,,13321,GA,Worth,County
10580,"Albany-Schenectady-Troy, NY MSA",,,36001,NY,Albany,County
10580,"Albany-Schenectady-Troy, NY MSA",,,36083,NY,Rensselaer,County
10580,"Albany-Schenectady-Troy, NY MSA",,,36091,NY,Saratoga,County
10580,"Albany-Schenectady-Troy, NY MSA",,,36093,NY,Schenectady,County
10580,"Albany-Schenectady-Troy, NY MSA",,,36095,NY,Schoharie,County
10740,"Albuquerque, NM MSA",,,35001,NM,Bernalillo,County
10740,"Albuquerque, NM MSA",,,35043,NM,Sandoval,County
10740,"Albuquerque, NM MSA",,,35057,NM,Torrance,County
10740,"Albuquerque, NM MSA",,,35061,NM,Valencia,County
10780,"Alexandria, LA MSA",,,22043,LA,Grant Parish,Parish
10780,"Alexandria, LA MSA",,,22079,LA,Rapides Parish,Parish
10900,"Allentown-Bethlehem-Easton, PA-NJ MSA",,,34041,NJ,Warren,County
10900,"Allentown-Bethlehem-Easton, PA-NJ MSA",,,42025,PA,Carbon,County
10900,"Allentown-Bethlehem-Easton, PA-NJ MSA",,,42077,PA,Lehigh,County
10900,"Allentown-Bethlehem-Easton, PA-NJ MSA",,,42095,PA,Northampton,County
11020,"Altoona, PA MSA",,,42013,PA,Blair,County
11100,"Amarillo, TX MSA",,,48011,TX,Armstrong,County
11100,"Amarillo, TX MSA",,,48065,TX,Carson,County
11100,"Amarillo, TX MSA",,,48375,TX,Potter,County
11100,"Amarillo, TX MSA",,,48381,TX,Randall,County
11180,"Ames, IA MSA",,,19169,IA,Story,County
11260,"Anchorage, AK MSA",,,2020,AK,Anchorage ,Municipality
11260,"Anchorage, AK MSA",,,2170,AK,Matanuska-Susitna Borough,Borough
11300,"Anderson, IN MSA",,,18095,IN,Madison,County
11340,"Anderson, SC MSA",,,45007,SC,Anderson,County
11460,"Ann Arbor, MI MSA",,,26161,MI,Washtenaw,County
11500,"Anniston-Oxford, AL MSA",,,1015,AL,Calhoun,County
11540,"Appleton, WI MSA",,,55015,WI,Calumet,County
11540,"Appleton, WI MSA",,,55087,WI,Outagamie,County
11700,"Asheville, NC MSA",,,37021,NC,Buncombe,County
11700,"Asheville, NC MSA",,,37087,NC,Haywood,County
11700,"Asheville, NC MSA",,,37089,NC,Henderson,County
11700,"Asheville, NC MSA",,,37115,NC,Madison,County
12020,"Athens-Clarke County, GA MSA",,,13059,GA,Clarke,County
12020,"Athens-Clarke County, GA MSA",,,13195,GA,Madison,County
12020,"Athens-Clarke County, GA MSA",,,13219,GA,Oconee,County
12020,"Athens-Clarke County, GA MSA",,,13221,GA,Oglethorpe,County
12060,"Atlanta-Sandy Springs-Marietta, GA MSA",,,13013,GA,Barrow,County
12060,"Atlanta-Sandy Springs-Marietta, GA MSA",,,13015,GA,Bartow,County
12060,"Atlanta-Sandy Springs-Marietta, GA MSA",,,13035,GA,Butts,County
12060,"Atlanta-Sandy Springs-Marietta, GA MSA",,,13045,GA,Carroll,County
12060,"Atlanta-Sandy Springs-Marietta, GA MSA",,,13057,GA,Cherokee,County
12060,"Atlanta-Sandy Springs-Marietta, GA MSA",,,13063,GA,Clayton,County
12060,"Atlanta-Sandy Springs-Marietta, GA MSA",,,13067,GA,Cobb,County
12060,"Atlanta-Sandy Springs-Marietta, GA MSA",,,13077,GA,Coweta,County
12060,"Atlanta-Sandy Springs-Marietta, GA MSA",,,13085,GA,Dawson,County
12060,"Atlanta-Sandy Springs-Marietta, GA MSA",,,13089,GA,DeKalb,County
12060,"Atlanta-Sandy Springs-Marietta, GA MSA",,,13097,GA,Douglas,County
12060,"Atlanta-Sandy Springs-Marietta, GA MSA",,,13113,GA,Fayette,County
12060,"Atlanta-Sandy Springs-Marietta, GA MSA",,,13117,GA,Forsyth,County
12060,"Atlanta-Sandy Springs-Marietta, GA MSA",,,13121,GA,Fulton,County
12060,"Atlanta-Sandy Springs-Marietta, GA MSA",,,13135,GA,Gwinnett,County
12060,"Atlanta-Sandy Springs-Marietta, GA MSA",,,13143,GA,Haralson,County
12060,"Atlanta-Sandy Springs-Marietta, GA MSA",,,13149,GA,Heard,County
12060,"Atlanta-Sandy Springs-Marietta, GA MSA",,,13151,GA,Henry,County
12060,"Atlanta-Sandy Springs-Marietta, GA MSA",,,13159,GA,Jasper,County
12060,"Atlanta-Sandy Springs-Marietta, GA MSA",,,13171,GA,Lamar,County
12060,"Atlanta-Sandy Springs-Marietta, GA MSA",,,13199,GA,Meriwether,County
12060,"Atlanta-Sandy Springs-Marietta, GA MSA",,,13217,GA,Newton,County
12060,"Atlanta-Sandy Springs-Marietta, GA MSA",,,13223,GA,Paulding,County
12060,"Atlanta-Sandy Springs-Marietta, GA MSA",,,13227,GA,Pickens,County
12060,"Atlanta-Sandy Springs-Marietta, GA MSA",,,13231,GA,Pike,County
12060,"Atlanta-Sandy Springs-Marietta, GA MSA",,,13247,GA,Rockdale,County
12060,"Atlanta-Sandy Springs-Marietta, GA MSA",,,13255,GA,Spalding,County
12060,"Atlanta-Sandy Springs-Marietta, GA MSA",,,13297,GA,Walton,County
12100,"Atlantic City-Hammonton, NJ MSA",,,34001,NJ,Atlantic,County
12220,"Auburn-Opelika, AL MSA",,,1081,AL,Lee,County
12260,"Augusta-Richmond County, GA-SC MSA",,,13033,GA,Burke,County
12260,"Augusta-Richmond County, GA-SC MSA",,,13073,GA,Columbia,County
12260,"Augusta-Richmond County, GA-SC MSA",,,13189,GA,McDuffie,County
12260,"Augusta-Richmond County, GA-SC MSA",,,13245,GA,Richmond,County
12260,"Augusta-Richmond County, GA-SC MSA",,,45003,SC,Aiken,County
12260,"Augusta-Richmond County, GA-SC MSA",,,45037,SC,Edgefield,County
12420,"Austin-Round Rock-San Marcos, TX MSA",,,48021,TX,Bastrop,County
12420,"Austin-Round Rock-San Marcos, TX MSA",,,48055,TX,Caldwell,County
12420,"Austin-Round Rock-San Marcos, TX MSA",,,48209,TX,Hays,County
12420,"Austin-Round Rock-San Marcos, TX MSA",,,48453,TX,Travis,County
12420,"Austin-Round Rock-San Marcos, TX MSA",,,48491,TX,Williamson,County
12540,"Bakersfield-Delano, CA MSA",,,6029,CA,Kern,County
12580,"Baltimore-Towson, MD MSA",,,24003,MD,Anne Arundel,County
12580,"Baltimore-Towson, MD MSA",,,24005,MD,Baltimore,County
12580,"Baltimore-Towson, MD MSA",,,24013,MD,Carroll,County
12580,"Baltimore-Towson, MD MSA",,,24025,MD,Harford,County
12580,"Baltimore-Towson, MD MSA",,,24027,MD,Howard,County
12580,"Baltimore-Towson, MD MSA",,,24035,MD,Queen Anne's,County
12580,"Baltimore-Towson, MD MSA",,,24510,MD,Baltimore ,City
12620,"Bangor, ME MSA",,,23019,ME,Penobscot,County
12700,"Barnstable Town, MA MSA",,,25001,MA,Barnstable,County
12940,"Baton Rouge, LA MSA",,,22005,LA,Ascension Parish,Parish
12940,"Baton Rouge, LA MSA",,,22033,LA,East Baton Rouge Parish,Parish
12940,"Baton Rouge, LA MSA",,,22037,LA,East Feliciana Parish,Parish
12940,"Baton Rouge, LA MSA",,,22047,LA,Iberville Parish,Parish
12940,"Baton Rouge, LA MSA",,,22063,LA,Livingston Parish,Parish
12940,"Baton Rouge, LA MSA",,,22077,LA,Pointe Coupee Parish,Parish
12940,"Baton Rouge, LA MSA",,,22091,LA,St. Helena Parish,Parish
12940,"Baton Rouge, LA MSA",,,22121,LA,West Baton Rouge Parish,Parish
12940,"Baton Rouge, LA MSA",,,22125,LA,West Feliciana Parish,Parish
12980,"Battle Creek, MI MSA",,,26025,MI,Calhoun,County
13020,"Bay City, MI MSA",,,26017,MI,Bay,County
13140,"Beaumont-Port Arthur, TX MSA",,,48199,TX,Hardin,County
13140,"Beaumont-Port Arthur, TX MSA",,,48245,TX,Jefferson,County
13140,"Beaumont-Port Arthur, TX MSA",,,48361,TX,Orange,County
13380,"Bellingham, WA MSA",,,53073,WA,Whatcom,County
13460,"Bend, OR MSA",,,41017,OR,Deschutes,County
13740,"Billings, MT MSA",,,30009,MT,Carbon,County
13740,"Billings, MT MSA",,,30111,MT,Yellowstone,County
13780,"Binghamton, NY MSA",,,36007,NY,Broome,County
13780,"Binghamton, NY MSA",,,36107,NY,Tioga,County
13820,"Birmingham-Hoover, AL MSA",,,1007,AL,Bibb,County
13820,"Birmingham-Hoover, AL MSA",,,1009,AL,Blount,County
13820,"Birmingham-Hoover, AL MSA",,,1021,AL,Chilton,County
13820,"Birmingham-Hoover, AL MSA",,,1073,AL,Jefferson,County
13820,"Birmingham-Hoover, AL MSA",,,1115,AL,St. Clair,County
13820,"Birmingham-Hoover, AL MSA",,,1117,AL,Shelby,County
13820,"Birmingham-Hoover, AL MSA",,,1127,AL,Walker,County
13900,"Bismarck, ND MSA",,,38015,ND,Burleigh,County
13900,"Bismarck, ND MSA",,,38059,ND,Morton,County
13980,"Blacksburg-Christiansburg-Radford, VA MSA",,,51071,VA,Giles,County
13980,"Blacksburg-Christiansburg-Radford, VA MSA",,,51121,VA,Montgomery,County
13980,"Blacksburg-Christiansburg-Radford, VA MSA",,,51155,VA,Pulaski,County
13980,"Blacksburg-Christiansburg-Radford, VA MSA",,,51750,VA,Radford ,City
14020,"Bloomington, IN MSA",,,18055,IN,Greene,County
14020,"Bloomington, IN MSA",,,18105,IN,Monroe,County
14020,"Bloomington, IN MSA",,,18119,IN,Owen,County
14060,"Bloomington-Normal, IL MSA",,,17113,IL,McLean,County
14260,"Boise City-Nampa, ID MSA",,,16001,ID,Ada,County
14260,"Boise City-Nampa, ID MSA",,,16015,ID,Boise,County
14260,"Boise City-Nampa, ID MSA",,,16027,ID,Canyon,County
14260,"Boise City-Nampa, ID MSA",,,16045,ID,Gem,County
14260,"Boise City-Nampa, ID MSA",,,16073,ID,Owyhee,County
14460,"Boston-Cambridge-Quincy, MA-NH MSA",37764,"Peabody, MA Metropolitan Division",25009,MA,Essex,County
14460,"Boston-Cambridge-Quincy, MA-NH MSA",15764,"Cambridge-Newton-Framingham, MA Metropolitan Division",25017,MA,Middlesex,County
14460,"Boston-Cambridge-Quincy, MA-NH MSA",14484,"Boston-Quincy, MA Metropolitan Division",25021,MA,Norfolk,County
14460,"Boston-Cambridge-Quincy, MA-NH MSA",14484,"Boston-Quincy, MA Metropolitan Division",25023,MA,Plymouth,County
14460,"Boston-Cambridge-Quincy, MA-NH MSA",14484,"Boston-Quincy, MA Metropolitan Division",25025,MA,Suffolk,County
14460,"Boston-Cambridge-Quincy, MA-NH MSA",40484,"Rockingham County-Strafford County, NH Metropolitan Division",33015,NH,Rockingham,County
14460,"Boston-Cambridge-Quincy, MA-NH MSA",40484,"Rockingham County-Strafford County, NH Metropolitan Division",33017,NH,Strafford,County
14460,"Boston-Cambridge-Quincy, MA-NH MSA",14484,"Boston-Quincy, MA Metropolitan Division",,,,
14460,"Boston-Cambridge-Quincy, MA-NH MSA",15764,"Cambridge-Newton-Framingham, MA Metropolitan Division",,,,
14460,"Boston-Cambridge-Quincy, MA-NH MSA",37764,"Peabody, MA Metropolitan Division",,,,
14460,"Boston-Cambridge-Quincy, MA-NH MSA",40484,"Rockingham County-Strafford County, NH Metropolitan Division",,,,
14500,"Boulder, CO MSA",,,8013,CO,Boulder,County
14540,"Bowling Green, KY MSA",,,21061,KY,Edmonson,County
14540,"Bowling Green, KY MSA",,,21227,KY,Warren,County
14740,"Bremerton-Silverdale, WA MSA",,,53035,WA,Kitsap,County
14860,"Bridgeport-Stamford-Norwalk, CT MSA",,,9001,CT,Fairfield,County
15180,"Brownsville-Harlingen, TX MSA",,,48061,TX,Cameron,County
15260,"Brunswick, GA MSA",,,13025,GA,Brantley,County
15260,"Brunswick, GA MSA",,,13127,GA,Glynn,County
15260,"Brunswick, GA MSA",,,13191,GA,McIntosh,County
15380,"Buffalo-Niagara Falls, NY MSA",,,36029,NY,Erie,County
15380,"Buffalo-Niagara Falls, NY MSA",,,36063,NY,Niagara,County
15500,"Burlington, NC MSA",,,37001,NC,Alamance,County
15540,"Burlington-South Burlington, VT MSA",,,50007,VT,Chittenden,County
15540,"Burlington-South Burlington, VT MSA",,,50011,VT,Franklin,County
15540,"Burlington-South Burlington, VT MSA",,,50013,VT,Grand Isle,County
15940,"Canton-Massillon, OH MSA",,,39019,OH,Carroll,County
15940,"Canton-Massillon, OH MSA",,,39151,OH,Stark,County
15980,"Cape Coral-Fort Myers, FL MSA",,,12071,FL,Lee,County
16020,"Cape Girardeau-Jackson, MO-IL MSA",,,17003,IL,Alexander,County
16020,"Cape Girardeau-Jackson, MO-IL MSA",,,29017,MO,Bollinger,County
16020,"Cape Girardeau-Jackson, MO-IL MSA",,,29031,MO,Cape Girardeau,County
16180,"Carson City, NV MSA",,,32510,NV,Carson ,City
16220,"Casper, WY MSA",,,56025,WY,Natrona,County
16300,"Cedar Rapids, IA MSA",,,19011,IA,Benton,County
16300,"Cedar Rapids, IA MSA",,,19105,IA,Jones,County
16300,"Cedar Rapids, IA MSA",,,19113,IA,Linn,County
16580,"Champaign-Urbana, IL MSA",,,17019,IL,Champaign,County
16580,"Champaign-Urbana, IL MSA",,,17053,IL,Ford,County
16580,"Champaign-Urbana, IL MSA",,,17147,IL,Piatt,County
16620,"Charleston, WV MSA",,,54005,WV,Boone,County
16620,"Charleston, WV MSA",,,54015,WV,Clay,County
16620,"Charleston, WV MSA",,,54039,WV,Kanawha,County
16620,"Charleston, WV MSA",,,54043,WV,Lincoln,County
16620,"Charleston, WV MSA",,,54079,WV,Putnam,County
16700,"Charleston-North Charleston-Summerville, SC MSA",,,45015,SC,Berkeley,County
16700,"Charleston-North Charleston-Summerville, SC MSA",,,45019,SC,Charleston,County
16700,"Charleston-North Charleston-Summerville, SC MSA",,,45035,SC,Dorchester,County
16740,"Charlotte-Gastonia-Rock Hill, NC-SC MSA",,,37007,NC,Anson,County
16740,"Charlotte-Gastonia-Rock Hill, NC-SC MSA",,,37025,NC,Cabarrus,County
16740,"Charlotte-Gastonia-Rock Hill, NC-SC MSA",,,37071,NC,Gaston,County
16740,"Charlotte-Gastonia-Rock Hill, NC-SC MSA",,,37119,NC,Mecklenburg,County
16740,"Charlotte-Gastonia-Rock Hill, NC-SC MSA",,,37179,NC,Union,County
16740,"Charlotte-Gastonia-Rock Hill, NC-SC MSA",,,45091,SC,York,County
16820,"Charlottesville, VA MSA",,,51003,VA,Albemarle,County
16820,"Charlottesville, VA MSA",,,51065,VA,Fluvanna,County
16820,"Charlottesville, VA MSA",,,51079,VA,Greene,County
16820,"Charlottesville, VA MSA",,,51125,VA,Nelson,County
16820,"Charlottesville, VA MSA",,,51540,VA,Charlottesville ,City
16860,"Chattanooga, TN-GA MSA",,,13047,GA,Catoosa,County
16860,"Chattanooga, TN-GA MSA",,,13083,GA,Dade,County
16860,"Chattanooga, TN-GA MSA",,,13295,GA,Walker,County
16860,"Chattanooga, TN-GA MSA",,,47065,TN,Hamilton,County
16860,"Chattanooga, TN-GA MSA",,,47115,TN,Marion,County
16860,"Chattanooga, TN-GA MSA",,,47153,TN,Sequatchie,County
16940,"Cheyenne, WY MSA",,,56021,WY,Laramie,County
16980,"Chicago-Joliet-Naperville, IL-IN-WI MSA",16974,"Chicago-Joliet-Naperville, IL Metropolitan Division",17031,IL,Cook,County
16980,"Chicago-Joliet-Naperville, IL-IN-WI MSA",16974,"Chicago-Joliet-Naperville, IL Metropolitan Division",17037,IL,DeKalb,County
16980,"Chicago-Joliet-Naperville, IL-IN-WI MSA",16974,"Chicago-Joliet-Naperville, IL Metropolitan Division",17043,IL,DuPage,County
16980,"Chicago-Joliet-Naperville, IL-IN-WI MSA",16974,"Chicago-Joliet-Naperville, IL Metropolitan Division",17063,IL,Grundy,County
16980,"Chicago-Joliet-Naperville, IL-IN-WI MSA",16974,"Chicago-Joliet-Naperville, IL Metropolitan Division",17089,IL,Kane,County
16980,"Chicago-Joliet-Naperville, IL-IN-WI MSA",16974,"Chicago-Joliet-Naperville, IL Metropolitan Division",17093,IL,Kendall,County
16980,"Chicago-Joliet-Naperville, IL-IN-WI MSA",29404,"Lake County-Kenosha County, IL-WI Metropolitan Division",17097,IL,Lake,County
16980,"Chicago-Joliet-Naperville, IL-IN-WI MSA",16974,"Chicago-Joliet-Naperville, IL Metropolitan Division",17111,IL,McHenry,County
16980,"Chicago-Joliet-Naperville, IL-IN-WI MSA",16974,"Chicago-Joliet-Naperville, IL Metropolitan Division",17197,IL,Will,County
16980,"Chicago-Joliet-Naperville, IL-IN-WI MSA",23844,"Gary, IN Metropolitan Division",18073,IN,Jasper,County
16980,"Chicago-Joliet-Naperville, IL-IN-WI MSA",23844,"Gary, IN Metropolitan Division",18089,IN,Lake,County
16980,"Chicago-Joliet-Naperville, IL-IN-WI MSA",23844,"Gary, IN Metropolitan Division",18111,IN,Newton,County
16980,"Chicago-Joliet-Naperville, IL-IN-WI MSA",23844,"Gary, IN Metropolitan Division",18127,IN,Porter,County
16980,"Chicago-Joliet-Naperville, IL-IN-WI MSA",29404,"Lake County-Kenosha County, IL-WI Metropolitan Division",55059,WI,Kenosha,County
16980,"Chicago-Joliet-Naperville, IL-IN-WI MSA",16974,"Chicago-Joliet-Naperville, IL Metropolitan Division",,,,
16980,"Chicago-Joliet-Naperville, IL-IN-WI MSA",23844,"Gary, IN Metropolitan Division",,,,
16980,"Chicago-Joliet-Naperville, IL-IN-WI MSA",29404,"Lake County-Kenosha County, IL-WI Metropolitan Division",,,,
17020,"Chico, CA MSA",,,6007,CA,Butte,County
17140,"Cincinnati-Middletown, OH-KY-IN MSA",,,18029,IN,Dearborn,County
17140,"Cincinnati-Middletown, OH-KY-IN MSA",,,18047,IN,Franklin,County
17140,"Cincinnati-Middletown, OH-KY-IN MSA",,,18115,IN,Ohio,County
17140,"Cincinnati-Middletown, OH-KY-IN MSA",,,21015,KY,Boone,County
17140,"Cincinnati-Middletown, OH-KY-IN MSA",,,21023,KY,Bracken,County
17140,"Cincinnati-Middletown, OH-KY-IN MSA",,,21037,KY,Campbell,County
17140,"Cincinnati-Middletown, OH-KY-IN MSA",,,21077,KY,Gallatin,County
17140,"Cincinnati-Middletown, OH-KY-IN MSA",,,21081,KY,Grant,County
17140,"Cincinnati-Middletown, OH-KY-IN MSA",,,21117,KY,Kenton,County
17140,"Cincinnati-Middletown, OH-KY-IN MSA",,,21191,KY,Pendleton,County
17140,"Cincinnati-Middletown, OH-KY-IN MSA",,,39015,OH,Brown,County
17140,"Cincinnati-Middletown, OH-KY-IN MSA",,,39017,OH,Butler,County
17140,"Cincinnati-Middletown, OH-KY-IN MSA",,,39025,OH,Clermont,County
17140,"Cincinnati-Middletown, OH-KY-IN MSA",,,39061,OH,Hamilton,County
17140,"Cincinnati-Middletown, OH-KY-IN MSA",,,39165,OH,Warren,County
17300,"Clarksville, TN-KY MSA",,,21047,KY,Christian,County
17300,"Clarksville, TN-KY MSA",,,21221,KY,Trigg,County
17300,"Clarksville, TN-KY MSA",,,47125,TN,Montgomery,County
17300,"Clarksville, TN-KY MSA",,,47161,TN,Stewart,County
17420,"Cleveland, TN MSA",,,47011,TN,Bradley,County
17420,"Cleveland, TN MSA",,,47139,TN,Polk,County
17460,"Cleveland-Elyria-Mentor, OH MSA",,,39035,OH,Cuyahoga,County
17460,"Cleveland-Elyria-Mentor, OH MSA",,,39055,OH,Geauga,County
17460,"Cleveland-Elyria-Mentor, OH MSA",,,39085,OH,Lake,County
17460,"Cleveland-Elyria-Mentor, OH MSA",,,39093,OH,Lorain,County
17460,"Cleveland-Elyria-Mentor, OH MSA",,,39103,OH,Medina,County
17660,"Coeur d'Alene, ID MSA",,,16055,ID,Kootenai,County
17780,"College Station-Bryan, TX MSA",,,48041,TX,Brazos,County
17780,"College Station-Bryan, TX MSA",,,48051,TX,Burleson,County
17780,"College Station-Bryan, TX MSA",,,48395,TX,Robertson,County
17820,"Colorado Springs, CO MSA",,,8041,CO,El Paso,County
17820,"Colorado Springs, CO MSA",,,8119,CO,Teller,County
17860,"Columbia, MO MSA",,,29019,MO,Boone,County
17860,"Columbia, MO MSA",,,29089,MO,Howard,County
17900,"Columbia, SC MSA",,,45017,SC,Calhoun,County
17900,"Columbia, SC MSA",,,45039,SC,Fairfield,County
17900,"Columbia, SC MSA",,,45055,SC,Kershaw,County
17900,"Columbia, SC MSA",,,45063,SC,Lexington,County
17900,"Columbia, SC MSA",,,45079,SC,Richland,County
17900,"Columbia, SC MSA",,,45081,SC,Saluda,County
17980,"Columbus, GA-AL MSA",,,1113,AL,Russell,County
17980,"Columbus, GA-AL MSA",,,13053,GA,Chattahoochee,County
17980,"Columbus, GA-AL MSA",,,13145,GA,Harris,County
17980,"Columbus, GA-AL MSA",,,13197,GA,Marion,County
17980,"Columbus, GA-AL MSA",,,13215,GA,Muscogee,County
18020,"Columbus, IN MSA",,,18005,IN,Bartholomew,County
18140,"Columbus, OH MSA",,,39041,OH,Delaware,County
18140,"Columbus, OH MSA",,,39045,OH,Fairfield,County
18140,"Columbus, OH MSA",,,39049,OH,Franklin,County
18140,"Columbus, OH MSA",,,39089,OH,Licking,County
18140,"Columbus, OH MSA",,,39097,OH,Madison,County
18140,"Columbus, OH MSA",,,39117,OH,Morrow,County
18140,"Columbus, OH MSA",,,39129,OH,Pickaway,County
18140,"Columbus, OH MSA",,,39159,OH,Union,County
18580,"Corpus Christi, TX MSA",,,48007,TX,Aransas,County
18580,"Corpus Christi, TX MSA",,,48355,TX,Nueces,County
18580,"Corpus Christi, TX MSA",,,48409,TX,San Patricio,County
18700,"Corvallis, OR MSA",,,41003,OR,Benton,County
18880,"Crestview-Fort Walton Beach-Destin, FL MSA",,,12091,FL,Okaloosa,County
19060,"Cumberland, MD-WV MSA",,,24001,MD,Allegany,County
19060,"Cumberland, MD-WV MSA",,,54057,WV,Mineral,County
19100,"Dallas-Fort Worth-Arlington, TX MSA",19124,"Dallas-Plano-Irving, TX Metropolitan Division",48085,TX,Collin,County
19100,"Dallas-Fort Worth-Arlington, TX MSA",19124,"Dallas-Plano-Irving, TX Metropolitan Division",48113,TX,Dallas,County
19100,"Dallas-Fort Worth-Arlington, TX MSA",19124,"Dallas-Plano-Irving, TX Metropolitan Division",48119,TX,Delta,County
19100,"Dallas-Fort Worth-Arlington, TX MSA",19124,"Dallas-Plano-Irving, TX Metropolitan Division",48121,TX,Denton,County
19100,"Dallas-Fort Worth-Arlington, TX MSA",19124,"Dallas-Plano-Irving, TX Metropolitan Division",48139,TX,Ellis,County
19100,"Dallas-Fort Worth-Arlington, TX MSA",19124,"Dallas-Plano-Irving, TX Metropolitan Division",48231,TX,Hunt,County
19100,"Dallas-Fort Worth-Arlington, TX MSA",23104,"Fort Worth-Arlington, TX Metropolitan Division",48251,TX,Johnson,County
19100,"Dallas-Fort Worth-Arlington, TX MSA",19124,"Dallas-Plano-Irving, TX Metropolitan Division",48257,TX,Kaufman,County
19100,"Dallas-Fort Worth-Arlington, TX MSA",23104,"Fort Worth-Arlington, TX Metropolitan Division",48367,TX,Parker,County
19100,"Dallas-Fort Worth-Arlington, TX MSA",19124,"Dallas-Plano-Irving, TX Metropolitan Division",48397,TX,Rockwall,County
19100,"Dallas-Fort Worth-Arlington, TX MSA",23104,"Fort Worth-Arlington, TX Metropolitan Division",48439,TX,Tarrant,County
19100,"Dallas-Fort Worth-Arlington, TX MSA",23104,"Fort Worth-Arlington, TX Metropolitan Division",48497,TX,Wise,County
19100,"Dallas-Fort Worth-Arlington, TX MSA",19124,"Dallas-Plano-Irving, TX Metropolitan Division",,,,
19100,"Dallas-Fort Worth-Arlington, TX MSA",23104,"Fort Worth-Arlington, TX Metropolitan Division",,,,
19140,"Dalton, GA MSA",,,13213,GA,Murray,County
19140,"Dalton, GA MSA",,,13313,GA,Whitfield,County
19180,"Danville, IL MSA",,,17183,IL,Vermilion,County
19260,"Danville, VA MSA",,,51143,VA,Pittsylvania,County
19260,"Danville, VA MSA",,,51590,VA,Danville ,City
19340,"Davenport-Moline-Rock Island, IA-IL MSA",,,17073,IL,Henry,County
19340,"Davenport-Moline-Rock Island, IA-IL MSA",,,17131,IL,Mercer,County
19340,"Davenport-Moline-Rock Island, IA-IL MSA",,,17161,IL,Rock Island,County
19340,"Davenport-Moline-Rock Island, IA-IL MSA",,,19163,IA,Scott,County
19380,"Dayton, OH MSA",,,39057,OH,Greene,County
19380,"Dayton, OH MSA",,,39109,OH,Miami,County
19380,"Dayton, OH MSA",,,39113,OH,Montgomery,County
19380,"Dayton, OH MSA",,,39135,OH,Preble,County
19460,"Decatur, AL MSA",,,1079,AL,Lawrence,County
19460,"Decatur, AL MSA",,,1103,AL,Morgan,County
19500,"Decatur, IL MSA",,,17115,IL,Macon,County
19660,"Deltona-Daytona Beach-Ormond Beach, FL MSA",,,12127,FL,Volusia,County
19740,"Denver-Aurora-Broomfield, CO MSA",,,8001,CO,Adams,County
19740,"Denver-Aurora-Broomfield, CO MSA",,,8005,CO,Arapahoe,County
19740,"Denver-Aurora-Broomfield, CO MSA",,,8014,CO,Broomfield,County
19740,"Denver-Aurora-Broomfield, CO MSA",,,8019,CO,Clear Creek,County
19740,"Denver-Aurora-Broomfield, CO MSA",,,8031,CO,Denver,County
19740,"Denver-Aurora-Broomfield, CO MSA",,,8035,CO,Douglas,County
19740,"Denver-Aurora-Broomfield, CO MSA",,,8039,CO,Elbert,County
19740,"Denver-Aurora-Broomfield, CO MSA",,,8047,CO,Gilpin,County
19740,"Denver-Aurora-Broomfield, CO MSA",,,8059,CO,Jefferson,County
19740,"Denver-Aurora-Broomfield, CO MSA",,,8093,CO,Park,County
19780,"Des Moines-West Des Moines, IA MSA",,,19049,IA,Dallas,County
19780,"Des Moines-West Des Moines, IA MSA",,,19077,IA,Guthrie,County
19780,"Des Moines-West Des Moines, IA MSA",,,19121,IA,Madison,County
19780,"Des Moines-West Des Moines, IA MSA",,,19153,IA,Polk,County
19780,"Des Moines-West Des Moines, IA MSA",,,19181,IA,Warren,County
19820,"Detroit-Warren-Livonia, MI MSA",47644,"Warren-Troy-Farmington Hills, MI Metropolitan Division",26087,MI,Lapeer,County
19820,"Detroit-Warren-Livonia, MI MSA",47644,"Warren-Troy-Farmington Hills, MI Metropolitan Division",26093,MI,Livingston,County
19820,"Detroit-Warren-Livonia, MI MSA",47644,"Warren-Troy-Farmington Hills, MI Metropolitan Division",26099,MI,Macomb,County
